title,start_date,rating_count,rating_avg,animeId,animeIdx
Shampoo Ouji,2007-10-01,542,5.32,13194,11227
Shake,,567,5.47,13195,11228
Shan He She Ji Tu,2018-10-25,526,5.46,13196,11229
Shaka no Shougai,,552,5.38,13197,11230
Sex: Prologue,,558,5.49,13198,11231
Seven Nation Army feat. Chara,,536,5.46,13199,11232
Minky Momo in Tabidachi no Eki,,548,5.64,13200,11233
Setsuzoku Muyou,,4,4.00,13201,11234
Macross FB7: Ore no Uta wo Kike!,,550,5.49,13202,11235
Licca-chan Fushigi na Fushigi na Yunia Monogatari,,88,7.32,13203,11236
September,,542,5.25,13204,11237
"Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season e, Mata?",2018-01-15,552,5.39,13205,11238
Sentaku Jab Jab,,1,8.00,13206,11239
Sekai no Hikari: Shinran Shounin,,535,5.44,13207,11240
Kuma Miko,2016-04-03,534,5.32,13208,11241
Radiant 2nd Season,,528,5.54,13209,11242
Sekai Meisaku Douwa Series,1988-04-07,546,5.53,13210,11243
Papa no Iukoto wo Kikinasai! OVA,2013-06-25,524,5.46,13211,11244
Kobayashi ga Kawai sugite Tsurai!!,2013-07-26,551,5.45,13212,11245
Jakusansei Million Arthur,2015-11-20,549,5.51,13213,11246
Knyacki!,,533,5.60,13214,11247
Sekai Jinken Sengen,,6,6.67,13215,11248
Pandora Hearts Specials,2009-07-24,562,5.58,13216,11249
One Piece: Mamore! Saigo no Dai Butai,,4,8.00,13217,11250
Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,,524,5.47,13218,11251
Hitsuji no Uta,2003-05-25,12,8.33,13219,11252
Seito Shokun! Kokoro ni Midori no Neckerchief wo,,1,1.00,13220,11253
Houkago Midnighters,,24,7.67,13221,11254
Himitsu no Akko-chan 3,1998-04-05,532,5.75,13222,11255
Nitaboh,,535,5.46,13223,11256
Hidamari Sketch x 365 Recap,,529,5.73,13224,11257
Hello Kitty to Issho,1994-02-21,526,5.51,13225,11258
Seishun,,551,5.68,13226,11259
Micchiri Neko March,,539,5.70,13227,11260
Seikimatsu Leader Gaiden Takeshi!,,540,5.56,13228,11261
Sect,,551,5.50,13229,11262
Guskou Budori no Denki (2012),,560,5.47,13230,11263
Secret of Moldiver: Himitsu Daihyakka,,538,5.43,13231,11264
Ginga Tetsudou 999: Niji no Michishirube,,538,5.55,13232,11265
Meitantei Holmes,1984-11-06,530,5.68,13233,11266
Season's Greetings 2017 from Dwarf,,533,5.54,13234,11267
Lupin III: Kutabare! Nostradamus,,544,5.53,13235,11268
Maria-sama ga Miteru: Haru Specials,2004-10-22,540,5.44,13236,11269
Sayounara Kaba-kun,,531,5.67,13237,11270
Lilac,,531,5.44,13238,11271
Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,,12,7.33,13239,11272
Kamisama no Inai Nichiyoubi,2013-07-07,538,5.82,13240,11273
Science Anime: Choudendou Monogatari,,536,5.48,13241,11274
Sea Breeze,,528,5.63,13242,11275
Sayounara Concert,,554,5.64,13243,11276
Long Zhi Gu: Jingling Wangzuo,,540,5.36,13244,11277
Satoukibibatake,,1,3.00,13245,11278
Sasurai no Violin,,525,5.55,13246,11279
Sawai Seiyaki Kabushikigaisha CMs,,4,7.50,13247,11280
Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen,,561,5.41,13248,11281
Sawatte! Gudetama: 3-dome no Shoujiki,,2,5.00,13249,11282
Saru Tarou Helmet wa Kabutte ne,,523,5.65,13250,11283
Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san,,524,5.69,13251,11284
Saraba Seishun,,556,5.53,13252,11285
Santa-san wa Dai Isogashi,,2,4.00,13253,11286
Saru Tarou wa Tobidasa Nai!,,539,5.49,13254,11287
Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,,530,5.62,13255,11288
"Sayonara, Midori ga ike: Tobe! Tako Glider!!",,527,5.67,13256,11289
Saraba Jamaica,,528,5.37,13257,11290
Sara Ke Puccho,,550,5.61,13258,11291
Sanzoku Diary,,551,5.50,13259,11292
Scarecrowman,2008-07-03,570,5.43,13260,11293
Seibu Tetsudou Ekiin Tako-chan,2011-04-15,8,6.50,13261,11294
Seisho Gensou Fu: Adam to Eve,,1,9.00,13262,11295
Seishun Anime Zenshuu Specials,1987-10-08,8,8.00,13263,11296
Seishun Fuufu Monogatari: Koiko no Mainichi,1989-09-22,545,5.37,13264,11297
Seizei Ganbare! Mahou Shoujo Kurumi 2nd Season,2018-10-28,1,6.00,13265,11298
Sekai no Fushigi Tanken Series,,523,5.54,13266,11299
Shen Qi Huan Qi Tan,2017-10-31,4,8.00,13267,11300
Kakegurui××,2019-01-09,560,5.59,13268,11301
She,,548,5.33,13269,11302
High School DxD Hero,2018-04-17,528,5.46,13270,11303
Haha wo Tazunete Sanzenri,1976-01-04,38,6.16,13271,11304
Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,,531,5.36,13272,11305
Shi Wan Ge Leng Xiaohua 2nd Season,2013-12-31,532,5.85,13273,11306
Shenmi Shijie Lixian Ji 2,,535,5.45,13274,11307
Futatsu no Spica,2003-11-01,520,5.37,13275,11308
Shi Wan Ge Leng Xiaohua Di 3rd Season,2015-12-31,538,5.43,13276,11309
Shibai Taroka,1993-11-25,543,5.64,13277,11310
Shigutsman,,558,5.47,13278,11311
Shiawase no Ouji,,552,5.44,13279,11312
Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,,549,5.23,13280,11313
Shika to Kanta,,531,5.67,13281,11314
Shima Kousaku no Asia Risshi-den,2013-05-10,538,5.71,13282,11315
Aikatsu!,2012-10-08,12,5.50,13283,11316
Shima Kousaku no Asia Shinseki-den,,539,5.36,13284,11317
Yuu☆Yuu☆Hakusho: Eizou Hakusho II,1995-12-16,524,5.61,13285,11318
Yozakura Quartet: Hoshi no Umi,2010-10-08,560,5.72,13286,11319
True Tears,2008-01-06,557,5.37,13287,11320
Trinity Seven Movie 2: Heavens Library to Crimson Lord,,545,5.62,13288,11321
Shima Shima Tora no Shimajirou no Koutsuu Anzen,,509,5.35,13289,11322
Shin Chou Kyou Ryo: Condor Hero,2001-04-11,534,5.23,13290,11323
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2015-07-04,534,5.36,13291,11324
Sentou Mecha Xabungle,1982-02-06,562,5.44,13292,11325
Raiyantsuuri no Uta,,529,5.44,13293,11326
Shimajirou no Wow!,,548,5.52,13294,11327
Gall Force: Chikyuu Shou,1989-12-25,551,5.57,13295,11328
Shin Biofermin S,,520,5.64,13296,11329
Shin Bikkuriman,1989-04-09,532,5.62,13297,11330
Shin Gakkou no Yuurei,,529,5.41,13298,11331
Shin Dousei Jidai: Hawaiian Breeze,,556,5.36,13299,11332
Eureka Seven AO: Jungfrau no Hanabana-tachi,,549,5.53,13300,11333
Shin Ninja Tamamaru,2008-12-27,548,5.51,13301,11334
Dororon Enma-kun,1973-10-04,543,5.50,13302,11335
Shin Seikimatsu: Yatsuto no Souguu,2013-05-13,537,5.37,13303,11336
Shin Pro Golfer Saru,1988-04-11,518,5.67,13304,11337
Doraemon: Nobita to Mirai Note,,549,5.57,13305,11338
Cinderella Girls Gekijou: Kayou Cinderella Theater 4th Season,2019-04-02,542,5.52,13306,11339
Shin Skyers 5 EX,,4,7.50,13307,11340
ChäoS;Child Episode 0,,545,5.67,13308,11341
Shin Skyers 5,1971-10-14,1,9.00,13309,11342
Buttobi!! CPU,1997-04-25,536,5.46,13310,11343
Bakabon Osomatsu no Karee wo Tazunete Sansenri,,2,1.00,13311,11344
Shin Shounan Bakusouzoku Arakure Knight,1997-09-12,533,5.42,13312,11345
Shinya! Tensai Bakabon Specials,2018-09-28,538,5.29,13313,11346
Akikan!: Kan Ippatsu!? Onsen Panic,,524,5.49,13314,11347
Ashita Tenki ni Naare,1984-10-06,551,5.45,13315,11348
Ai no Wakakusa Yama Monogatari,1999-08-01,533,5.48,13316,11349
009-1,2006-10-06,525,5.44,13317,11350
Yoiko,1998-11-06,553,5.74,13318,11351
Yurumates 3D,2012-04-03,551,5.19,13319,11352
Warau Hyouteki,,543,5.41,13320,11353
Shita-kiri Suzume,,539,5.55,13321,11354
"Tsunagu, Soramoyou",,546,5.58,13322,11355
Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,,545,5.42,13323,11356
Shounen,,563,5.53,13324,11357
Shounen H ga Mita Sensou,,16,5.50,13325,11358
Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,,528,5.62,13326,11359
Shounen Muku Hatojuu Monogatari,,536,5.44,13327,11360
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),2017-04-15,547,5.55,13328,11361
Submarine 707R,2003-09-26,516,5.41,13329,11362
Shutter Chance,,548,5.34,13330,11363
Shura ga Yuku,1994-12-09,96,7.08,13331,11364
Shuugou no Kangae,,523,5.26,13332,11365
Sinbi Apateu: Ghost Ball Bimil,2016-07-20,92,7.61,13333,11366
Sinbi Apateu: Ghost Ball X-ui Tansaeng,2017-11-09,557,5.40,13334,11367
So-na-gi,,18,7.78,13335,11368
Sobakasu Pucchi,1969-03-31,514,5.67,13336,11369
Son Gokuu no Hi no Youjin,,547,5.47,13337,11370
Solar I.II.III,,530,5.45,13338,11371
Son Gokuu Silk Road wo Tobu!!,,1,6.00,13339,11372
Sonotoki Kimi wa?: Ryouta to Pikari no Jishin Bousai Gaku,,554,5.83,13340,11373
"Sono Toki, Shimakou ga Ugoita!",2011-06-29,543,5.24,13341,11374
Sora ni Rakugaki,,537,5.52,13342,11375
Sora no Arawashi,,534,5.50,13343,11376
Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!,,506,5.45,13344,11377
Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells,,535,5.38,13345,11378
Sore Ike! Anpanman: Anpanman to Christmas no Hoshi,,551,5.28,13346,11379
Sora wo Kakeru Shoujo Picture Drama,2009-04-24,557,5.41,13347,11380
Silent Möbius 2,,549,5.48,13348,11381
Saint Beast: Ikusen no Hiru to Yoru-hen,2005-12-17,18,8.67,13349,11382
Sore Ike! Anpanman: Anpanman to Tanoshii Nakama-tachi,,541,5.54,13350,11383
Robotan (1986),1986-01-06,548,5.66,13351,11384
Puchitto Gargantia,2013-04-10,534,5.36,13352,11385
Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,2012-12-26,560,5.70,13353,11386
Ohedo Julia-Night,,1,9.00,13354,11387
Neko Ramen,2006-12-29,530,5.41,13355,11388
Nekota no Koto ga Kininatte Shikatanai. (ONA),2015-04-07,545,5.45,13356,11389
Sore Ike! Anpanman: Dadandan to Futago no Hoshi,,16,7.88,13357,11390
Nanami-chan 3rd Series,2006-08-04,529,5.66,13358,11391
Nana Toshi Monogatari: Hokkyokukai Sensen,,551,5.58,13359,11392
Manga Doushite Monogatari,1984-04-07,551,5.60,13360,11393
Mahou Shoujo Pretty Sammy Specials,,542,5.58,13361,11394
Ma Shen,2016-06-28,528,5.67,13362,11395
Sore Ike! Anpanman: Franken-Robo-kun's Surprised Christmas,,533,5.37,13363,11396
Kyou Kara Maou! Recap,,540,5.46,13364,11397
Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,,547,5.59,13365,11398
Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken,,534,5.81,13366,11399
Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,,84,6.17,13367,11400
Sore Ike! Anpanman: Mija to Mahou no Lamp,,545,5.54,13368,11401
Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou,,508,5.32,13369,11402
Sore Ike! Anpanman: Minna Atsumare! Anpanman World,,538,5.43,13370,11403
Sore Ike! Anpanman: Minna de Teasobi - Anpanman to Itazura Obake,,557,5.60,13371,11404
Sore Ike! Anpanman: Ningyohime no Namida,,545,5.24,13372,11405
Ippatsu Kiki Musume,1999-10-05,549,5.51,13373,11406
Sore Ike! Anpanman: Rhythm de Teasobi - Anpanman to Fushigi na Parasol,,552,5.48,13374,11407
Hoero! Bun Bun (Movie),,531,5.51,13375,11408
Sore Ike! Anpanman: Tobase! Kibou no Handkerchief,,542,5.60,13376,11409
Hidan no Aria AA,2015-10-06,2,8.00,13377,11410
Hello Kitty no Nemureru Mori no Bijo,,540,5.59,13378,11411
Gegege no Kitarou: Daikaijuu,,4,6.00,13379,11412
Getsumen To Heiki Mina,2007-01-14,525,5.37,13380,11413
Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki,,545,5.39,13381,11414
Sore Ike! Sabuibo Mask,2016-05-06,542,5.65,13382,11415
Ganbare! Kickers: Bokutachi no Densetsu,,548,5.49,13383,11416
Dragon Collection,2014-04-07,524,5.66,13384,11417
Fireball Special,,516,5.49,13385,11418
Gakkyuu Ou Yamazaki,1997-12-23,564,5.38,13386,11419
Dr. Slump: Arale-chan - Penguin Mura Eiyuu Densetsu,,542,5.25,13387,11420
Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,,528,5.58,13388,11421
Dekobou Shingachou: Meian no Shippai,,524,5.55,13389,11422
Sowa Sowa Calendar,,539,5.46,13390,11423
Space Bug,2018-07-08,68,6.62,13391,11424
Starlight Scramble Renai Kouhosei,1998-11-28,535,5.53,13392,11425
Chitose Get You!!,2012-07-02,530,5.52,13393,11426
Beyond Creation,,562,5.28,13394,11427
Study,,530,5.53,13395,11428
Stray Sheep: Poe no Chicchana Daibouken,2001-10-16,555,5.43,13396,11429
Sue Cat,1980-06-04,532,5.31,13397,11430
Sugar Bunnies Chocolate!,2008-04-01,1,10.00,13398,11431
Sugar Bunnies Chocolate! Specials,,508,5.59,13399,11432
Sukima no Kuni no Polta,2005-09-15,541,5.51,13400,11433
Suijungenten​,,505,5.40,13401,11434
Sugar Bunnies Fleur Specials,,521,5.33,13402,11435
Sukui Agete Kurenai ka,,4,9.00,13403,11436
Sumiko (TV),2014-07-04,540,5.41,13404,11437
Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,2015-01-26,110,2.05,13405,11438
Super Mario no Koutsuu Anzen,,548,5.41,13406,11439
Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,,2,7.00,13407,11440
Appaga Piryohae,,541,5.60,13408,11441
Synchro Noise,,8,7.00,13409,11442
An Ling Yu Shi Di Qi,2017-03-27,556,5.53,13410,11443
Asobi ni Iku yo!: Asobi ni Oide - Owari,,18,7.44,13411,11444
6HP (Six Hearts Princess),,521,5.45,13412,11445
"Wake Up, Girls! Deai no Kiroku: A Brief Recording",,543,5.73,13413,11446
UFO Princess Valkyrie: Recap,,564,5.28,13414,11447
To Heart Omake,1999-04-01,539,5.45,13415,11448
The iDOLM@STER Cinderella Girls: Spin-off!,,533,5.29,13416,11449
Toji no Miko Recap,,521,5.65,13417,11450
Taegeugsonyeon Huin Dogsuli,,558,5.46,13418,11451
Tabi no Kisetsu,,553,5.50,13419,11452
Shinshuu Sudama-hen,1988-10-12,557,5.36,13420,11453
Shi Wan Ge Leng Xiaohua,2012-07-11,4,4.00,13421,11454
The Four Seasons,,521,5.50,13422,11455
Senran Kagura Shinovi Master: Tokyo Youma-hen,2018-10-13,1,7.00,13423,11456
Senkou no Night Raid: Yogen,,522,5.25,13424,11457
Sekai Meisaku Douwa,,546,5.68,13425,11458
Taka no Tsume x Hello Kitty ga Masaka no Collab!,,552,5.38,13426,11459
Renkyori Enai,,6,3.67,13427,11460
Ozanari Dungeon: Kaze no Tou,1991-09-27,565,5.52,13428,11461
Nozomi Witches,1992-08-05,10,7.60,13429,11462
Rikujou Bouei-tai Mao-chan,2002-07-04,537,5.63,13430,11463
Tamagotchi! x Taka no Tsume: Tamagotchi de Seikai Seifuku,,544,5.27,13431,11464
"Tanbai Haru, Tookaraji",,525,5.55,13432,11465
Neko Hiki no Oruorane,,538,5.55,13433,11466
Masou Gakuen HxH,2016-07-06,519,5.45,13434,11467
Lime-iro Senkitan: Nankoku Yume Roman,2004-04-23,565,5.49,13435,11468
Magical Nyan Nyan Taruto,2001-07-05,563,5.53,13436,11469
Loups=Garous,,1,4.00,13437,11470
Tapuri Card x Kaijuu Sakaba Kanpai: Kanegon no Shuchou,,541,5.45,13438,11471
Koukaku Kidoutai Arise: Ghost in the Shell - Logicoma Specials,2013-07-26,2,4.00,13439,11472
Kappa no Kaikata,2004-10-04,544,5.60,13440,11473
Tenki ni Naare,,553,5.48,13441,11474
Shiroi Niji,,527,5.55,13442,11475
Shimajirou to Niji no Oasis,,546,5.41,13443,11476
Sekai no Ouja: King Kong Taikai,,558,5.34,13444,11477
Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,2018-07-02,545,5.83,13445,11478
Tenka Touitsu Koi no Ran: Shutsujin! Saika 4-nin Shuu,2018-05-28,523,5.55,13446,11479
Tejina Shi,,539,5.48,13447,11480
Shiro to Takeshi,,545,5.45,13448,11481
Tatsunoko Pro x Peeping Life,2011-12-26,2,7.00,13449,11482
Time: Toki no Shiori,,1,9.00,13450,11483
Time Driver: Bokura ga Kaita Mirai,,524,5.43,13451,11484
Tick & Tack,1998-08-02,542,5.55,13452,11485
Tian Xin Ge Ge 3rd Season,2017-08-17,525,5.57,13453,11486
Tian Xin Ge Ge 2nd Season,2012-09-27,542,5.33,13454,11487
The Siamese: First Mission,,2,10.00,13455,11488
The Primitives: Bongo and Grunge,,560,5.44,13456,11489
The Snack World (TV),2017-04-13,538,5.65,13457,11490
The Peak,,542,5.32,13458,11491
The Legend of Huainanzi,,551,5.55,13459,11492
The Laughing Spider,,544,5.61,13460,11493
The Crater,,544,5.38,13461,11494
The Closet,,533,5.60,13462,11495
The ★ Fire G-Men,,518,5.63,13463,11496
Tezuka Osamu no Uchuu Wonder 3: Ginga Renmei no Shisha,,518,5.25,13464,11497
Tezuka Osamu Monogatari,,528,5.52,13465,11498
Tetsuwan Atom no Koutsuu Anzen,,534,5.48,13466,11499
Tetsuro no Kanata,,527,5.37,13467,11500
Tetsu no Ko Kanahiru,,559,5.43,13468,11501
Teo the Magic Planet Pilot,,34,6.71,13469,11502
Tenuto,,549,5.48,13470,11503
Tensai Bakavon: Yomigaeru Flanders no Inu,,538,5.40,13471,11504
Jie Mo Ren,2016-04-27,1,1.00,13472,11505
Inazma Delivery: Dougyousha Attack-hen,2017-12-08,525,5.31,13473,11506
Tennis no Ouji-sama: Best Games!!,,540,5.31,13474,11507
Hi no Youjin,,542,5.69,13475,11508
Terajima-chou Kidan: Ginnagashi,,565,5.65,13476,11509
Hataraku Onii-san!,2018-01-05,550,5.32,13477,11510
Hangyakusei Million Arthur Special,,529,5.47,13478,11511
Hanamaru Youchien Special Preview,,2,10.00,13479,11512
Gendai Kibunroku Kaii Monogatari,,543,5.47,13480,11513
Tesapuru dayo! Schedule no Au Hito dake Shuugou!,2015-06-24,552,5.43,13481,11514
Tetsujin 28-gou Gao!,2013-04-06,537,5.54,13482,11515
Gegege no Kitarou: Obake Nighter,,548,5.44,13483,11516
Gamba to Kawauso no Bouken,,544,5.34,13484,11517
Gegege no Kitarou: Jigoku-hen,1988-02-08,541,5.71,13485,11518
Tetsuwan Atom to Sagurou! Dosei wo Mawaru Shinpi no Hoshi Titan,,533,5.38,13486,11519
Black Jack: Dr. Pinoko no Mori no Bouken,,537,5.57,13487,11520
Divergence Eve 2: Misaki Chronicles,2004-01-03,546,5.47,13488,11521
Tensai Eri-chan Kingyo wo Tabeta,,542,5.64,13489,11522
Tensai? Dr. Hamax,2007-10-06,579,5.66,13490,11523
Boku no Marie,1996-03-06,551,5.44,13491,11524
"That's Hanakappa Musical: Pan to Gohan, Docchi nano!?",,518,5.58,13492,11525
Bada-ui Jeonseol Jangbogo,,557,5.59,13493,11526
The Ghost of Cartoon,,538,5.64,13494,11527
Baby☆Love,,554,5.45,13495,11528
The Lamp Man,,561,5.48,13496,11529
Arve Rezzle: Kikaijikake no Yousei-tachi,,541,5.43,13497,11530
The Midnight★Animal,2013-08-03,532,5.59,13500,11531
Tian Shu Qi Tan,,525,5.70,13505,11532
Ticonderonga no Iru Umi,,529,5.31,13510,11533
Time Slip 1923: Mori no Miracle Jishin Taiken,,543,5.71,13511,11534
1001 Nights,,533,5.64,13512,11535
Zettai Bouei Leviathan,2013-04-06,6,4.67,13513,11536
Tian Xin Ge Ge,2011-10-04,545,5.71,13514,11537
Shin Mitsubachi Maya no Bouken,1982-10-12,549,5.26,13515,11538
Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,,554,5.40,13516,11539
Sekai Meisaku Douwa: Oyayubi Hime,,2,7.00,13517,11540
Tian Yu,2017-04-26,529,5.51,13518,11541
Saint Seiya: Legend of Sanctuary,,2,3.00,13519,11542
Three Workers,,536,5.45,13520,11543
Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,,528,5.40,13521,11544
Rhea Gall Force,,545,5.54,13522,11545
Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,,528,5.61,13523,11546
Push,,544,5.54,13524,11547
The Planet of Stray Cats,,531,5.44,13525,11548
Quanzhi Fashi,2016-09-02,534,5.66,13526,11549
Psychoarmor Govarian,1983-07-06,536,5.36,13527,11550
Pokemon: Pikachu no Summer Bridge Story,,539,5.43,13528,11551
Popotan,2003-03-18,532,5.50,13529,11552
Pokemon Diamond & Pearl: Clip Show,,529,5.78,13530,11553
Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu,,552,5.56,13531,11554
The iDOLM@STER SideM: Wake Atte Mini! OVA,,1,9.00,13532,11555
Teppen,1996-01-21,546,5.45,13533,11556
Terrace House x Craft Boss,,553,5.58,13534,11557
Takaramono,,201,8.33,13535,11558
Taka no Tsume Yoshida-kun Batten File: Natsuyasumi Mystery Adventure,2019-07-20,545,5.73,13536,11559
Taiyou to Tsuki no Kodomo-tachi,,535,5.39,13537,11560
Taeng-gu & Ulasyong,2001-03-23,544,5.40,13538,11561
Taiman Blues: Shimizu Naoto-hen,1987-11-25,532,5.45,13539,11562
TaChiTsuTeTo Te wo,,525,5.62,13540,11563
Taeko no Nichijou,,514,5.45,13541,11564
Tabidachi no Hi ni,,529,5.43,13542,11565
Taabou no Ryuuguusei Daitanken,,560,5.54,13543,11566
T-sensei,2017-06-05,547,5.56,13544,11567
"Supa Dupa Fly feat. Shounan no Kaze, Moomin, Kenty Gross, Bes, Apollo, Natural Weapon, Doraku",,544,5.72,13545,11568
Super Taekwon V,,507,5.53,13546,11569
Subarashii Shigoto,,558,5.56,13547,11570
"Subarashii Sekai Ryokou: New York Tabi ""Computopia Seireki Nisennen no Monogatari""",1968-01-07,544,5.72,13548,11571
Stereo,2018-02-14,528,5.42,13549,11572
Start,,524,5.58,13550,11573
Starmyu 3rd Season: Encore,,549,5.47,13551,11574
"Sousaku no, Ima!!: Baja",,546,5.43,13552,11575
Okusama wa Mahou Shoujo,2005-07-04,531,5.52,13553,11576
Sougou Medical Koushiki,2016-04-09,535,5.39,13554,11577
Nyanbo!,2016-09-27,558,5.53,13555,11578
Noramimi,2008-01-09,545,5.50,13556,11579
Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,,547,5.59,13557,11580
Meganebu!,2013-10-07,532,5.30,13558,11581
Sotsugyou Mae: 10-hi de 100 no Dekigoto,,516,5.69,13559,11582
Mamono Hunter Youko,1990-12-01,558,5.54,13560,11583
Majokko Tickle,1978-03-06,2,6.00,13561,11584
Mad★Bull 34,1990-12-21,546,5.38,13562,11585
Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,,2,7.00,13563,11586
Sore Ike! Zukkoke Sannin-gumi,2004-04-04,557,5.55,13564,11587
Machikado no Märchen,,539,5.56,13565,11588
Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing,,529,5.59,13566,11589
Mach GoGoGo (1997),1997-01-09,540,5.52,13567,11590
Lu Ling,,532,5.41,13568,11591
Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu,,537,5.46,13569,11592
Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman,,537,5.54,13570,11593
Sore Ike! Anpanman: Baikinman vs. Baikinman!?,,545,5.60,13571,11594
Koutetsu Tenshi Kurumi 2,2001-04-12,537,5.43,13572,11595
Isuca: Gokuraku,,533,5.73,13573,11596
Shuukan Shimakou,2011-04-13,523,5.59,13574,11597
Sora Iro Hana Iro,,551,5.47,13575,11598
Harukanaru Toki no Naka de: Ajisai Yumegatari,2002-03-27,539,5.39,13576,11599
Infini-T Force Movie: Gatchaman - Saraba Tomo yo,,518,5.32,13577,11600
Shounen Sunday CM: All-Star Total Appearance,,505,5.50,13578,11601
Shishido Journey,,545,5.59,13579,11602
Shiseido HG Super Hard,,521,5.46,13580,11603
Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana,,536,5.46,13581,11604
Shadowverse,,560,5.31,13582,11605
Setsugetsuka,,557,5.42,13583,11606
Sayonara no Kawari ni 2013,,502,5.50,13584,11607
Sasurai-kun,1992-04-07,68,7.26,13585,11608
Rusuden Hour: Sodan Brothers,,552,5.62,13586,11609
Perfect Day,,4,7.50,13587,11610
Nijiiro Days,2016-01-10,525,5.44,13588,11611
Ruri-iro Princess,1992-03-21,531,5.44,13589,11612
Nezha Zhi Mo Tong Jiang Shi,,540,5.62,13590,11613
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,,562,5.62,13591,11614
Running Boy: Star Soldier no Himitsu,,535,5.61,13592,11615
Ruby,,548,5.68,13593,11616
Mai-Otome 0: S.ifr,2008-02-21,497,5.74,13594,11617
Robinson Crusoe: Mujintou no Bouken,,12,7.00,13595,11618
Kamichu!,2005-06-29,548,5.35,13596,11619
Himouto! Umaru-chan R,2017-10-08,573,5.47,13597,11620
Hifuu Katsudou Kiroku: The Sealed Esoteric History,,532,5.49,13598,11621
Risu ni Koi Shita Shounen,,120,6.90,13599,11622
Robby to Kerobby,2007-04-01,518,5.36,13600,11623
Hi no Ame ga Furu,,1216,8.55,13601,11624
Glass no Kamen,1984-04-09,515,5.56,13602,11625
Gatchaman Crowds: Embrace,,552,5.38,13603,11626
Gangsta.,2015-07-02,564,5.70,13604,11627
Future GPX Cyber Formula,1991-03-15,571,5.43,13605,11628
Replicant,,524,5.65,13606,11629
Happy☆Twinkle,,542,5.70,13607,11630
Rere no Aoi Sora,,535,5.60,13608,11631
Revbahaf Wang-gug Jaegeon-soelgi,2007-05-21,533,5.45,13609,11632
Glass no Chikyuu wo Sukue Unico Special,,1,9.00,13610,11633
Ranpou,1984-04-05,523,5.62,13611,11634
Giniro no Olynsis: Tokito,2006-10-06,566,5.53,13612,11635
